"Basename","year","month","day","hour","class","method","count"
"Trufor_190604-1203_Scan5_341",2019,6,4,12,"solenopsis","automated",0
"Trufor_190604-1203_Scan5_341",2019,6,4,12,"solenopsis","manual",2
"Trufor_190604-1803_Scan5_342",2019,6,4,18,"acari","automated",0
"Trufor_190604-1803_Scan5_342",2019,6,4,18,"acari","manual",2
"Trufor_190604-1803_Scan5_342",2019,6,4,18,"collembola","automated",0
"Trufor_190604-1803_Scan5_342",2019,6,4,18,"collembola","manual",3
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"acari","automated",0
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"acari","manual",1
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"collembola","automated",0
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"collembola","manual",2
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"lithobiomorpha","automated",0
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"lithobiomorpha","manual",1
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"collembola","automated",0
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"collembola","manual",1
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"lithobiomorpha","automated",0
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"lithobiomorpha","manual",1
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"solenopsis","automated",0
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"solenopsis","manual",2
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"acari","automated",0
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"acari","manual",1
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"collembola","automated",0
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"collembola","manual",4
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"solenopsis","automated",0
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"solenopsis","manual",2
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"collembola","automated",0
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"collembola","manual",3
"Trufor_190606-0003_Scan5_347",2019,6,6,0,"acari","automated",0
"Trufor_190606-0003_Scan5_347",2019,6,6,0,"acari","manual",3
"Trufor_190606-0003_Scan5_347",2019,6,6,0,"collembola","automated",0
"Trufor_190606-0003_Scan5_347",2019,6,6,0,"collembola","manual",1
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"collembola","automated",0
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"collembola","manual",1
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"solenopsis","automated",0
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"solenopsis","manual",9
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"symphyla","automated",0
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"symphyla","manual",2
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"collembola","automated",0
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"collembola","manual",5
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"rhabdura","automated",0
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"rhabdura","manual",1
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"solenopsis","automated",0
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"solenopsis","manual",4
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"symphyla","automated",0
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"symphyla","manual",4
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"collembola","automated",0
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"collembola","manual",4
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"enchytraeidae","automated",0
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"enchytraeidae","manual",4
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"solenopsis","automated",0
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"solenopsis","manual",1
"Trufor_190607-0003_Scan5_351",2019,6,7,0,"acari","automated",0
"Trufor_190607-0003_Scan5_351",2019,6,7,0,"acari","manual",1
"Trufor_190607-0003_Scan5_351",2019,6,7,0,"collembola","automated",0
"Trufor_190607-0003_Scan5_351",2019,6,7,0,"collembola","manual",3
"Trufor_190607-0603_Scan5_352",2019,6,7,6,"collembola","automated",0
"Trufor_190607-0603_Scan5_352",2019,6,7,6,"collembola","manual",2
"Trufor_190607-0603_Scan5_352",2019,6,7,6,"rhabdura","automated",0
"Trufor_190607-0603_Scan5_352",2019,6,7,6,"rhabdura","manual",3
"Trufor_190607-1203_Scan5_353",2019,6,7,12,"collembola","automated",0
"Trufor_190607-1203_Scan5_353",2019,6,7,12,"collembola","manual",3
"Trufor_190607-1203_Scan5_353",2019,6,7,12,"enchytraeidae","automated",0
"Trufor_190607-1203_Scan5_353",2019,6,7,12,"enchytraeidae","manual",6
"Trufor_190607-1203_Scan5_353",2019,6,7,12,"rhabdura","automated",0
"Trufor_190607-1203_Scan5_353",2019,6,7,12,"rhabdura","manual",1
"Trufor_190607-1203_Scan5_353",2019,6,7,12,"solenopsis","automated",0
"Trufor_190607-1203_Scan5_353",2019,6,7,12,"solenopsis","manual",2
"Trufor_190607-1803_Scan5_354",2019,6,7,18,"collembola","automated",0
"Trufor_190607-1803_Scan5_354",2019,6,7,18,"collembola","manual",1
"Trufor_190607-1803_Scan5_354",2019,6,7,18,"julida","automated",0
"Trufor_190607-1803_Scan5_354",2019,6,7,18,"julida","manual",1
"Trufor_190608-0003_Scan5_355",2019,6,8,0,"collembola","automated",0
"Trufor_190608-0003_Scan5_355",2019,6,8,0,"collembola","manual",2
"Trufor_190608-0003_Scan5_355",2019,6,8,0,"geophilomorpha","automated",0
"Trufor_190608-0003_Scan5_355",2019,6,8,0,"geophilomorpha","manual",2
"Trufor_190608-0603_Scan5_356",2019,6,8,6,"geophilomorpha","automated",0
"Trufor_190608-0603_Scan5_356",2019,6,8,6,"geophilomorpha","manual",2
"Trufor_190608-1203_Scan5_357",2019,6,8,12,"collembola","automated",0
"Trufor_190608-1203_Scan5_357",2019,6,8,12,"collembola","manual",1
"Trufor_190608-1203_Scan5_357",2019,6,8,12,"rhabdura","automated",0
"Trufor_190608-1203_Scan5_357",2019,6,8,12,"rhabdura","manual",1
"Trufor_190608-1203_Scan5_357",2019,6,8,12,"solenopsis","automated",0
"Trufor_190608-1203_Scan5_357",2019,6,8,12,"solenopsis","manual",3
"Trufor_190608-1803_Scan5_358",2019,6,8,18,"collembola","automated",0
"Trufor_190608-1803_Scan5_358",2019,6,8,18,"collembola","manual",2
"Trufor_190608-1803_Scan5_358",2019,6,8,18,"geophilomorpha","automated",0
"Trufor_190608-1803_Scan5_358",2019,6,8,18,"geophilomorpha","manual",1
"Trufor_190608-1803_Scan5_358",2019,6,8,18,"julida","automated",0
"Trufor_190608-1803_Scan5_358",2019,6,8,18,"julida","manual",1
"Trufor_190608-1803_Scan5_358",2019,6,8,18,"solenopsis","automated",0
"Trufor_190608-1803_Scan5_358",2019,6,8,18,"solenopsis","manual",3
"Trufor_190609-0003_Scan5_359",2019,6,9,0,"aphidoidea","automated",0
"Trufor_190609-0003_Scan5_359",2019,6,9,0,"aphidoidea","manual",1
"Trufor_190609-0003_Scan5_359",2019,6,9,0,"enchytraeidae","automated",0
"Trufor_190609-0003_Scan5_359",2019,6,9,0,"enchytraeidae","manual",6
"Trufor_190609-0603_Scan5_360",2019,6,9,6,"aphidoidea","automated",0
"Trufor_190609-0603_Scan5_360",2019,6,9,6,"aphidoidea","manual",1
"Trufor_190609-0603_Scan5_360",2019,6,9,6,"solenopsis","automated",0
"Trufor_190609-0603_Scan5_360",2019,6,9,6,"solenopsis","manual",5
"Trufor_190609-1204_Scan5_361",2019,6,9,12,"acari","automated",0
"Trufor_190609-1204_Scan5_361",2019,6,9,12,"acari","manual",1
"Trufor_190609-1204_Scan5_361",2019,6,9,12,"aphidoidea","automated",0
"Trufor_190609-1204_Scan5_361",2019,6,9,12,"aphidoidea","manual",1
"Trufor_190609-1204_Scan5_361",2019,6,9,12,"collembola","automated",0
"Trufor_190609-1204_Scan5_361",2019,6,9,12,"collembola","manual",1
"Trufor_190609-1204_Scan5_361",2019,6,9,12,"geophilomorpha","automated",0
"Trufor_190609-1204_Scan5_361",2019,6,9,12,"geophilomorpha","manual",3
"Trufor_190609-1204_Scan5_361",2019,6,9,12,"solenopsis","automated",0
"Trufor_190609-1204_Scan5_361",2019,6,9,12,"solenopsis","manual",6
"Trufor_190609-1204_Scan5_361",2019,6,9,12,"symphyla","automated",0
"Trufor_190609-1204_Scan5_361",2019,6,9,12,"symphyla","manual",2
"Trufor_190609-1804_Scan5_362",2019,6,9,18,"aphidoidea","automated",0
"Trufor_190609-1804_Scan5_362",2019,6,9,18,"aphidoidea","manual",1
"Trufor_190609-1804_Scan5_362",2019,6,9,18,"collembola","automated",0
"Trufor_190609-1804_Scan5_362",2019,6,9,18,"collembola","manual",2
"Trufor_190609-1804_Scan5_362",2019,6,9,18,"geophilomorpha","automated",0
"Trufor_190609-1804_Scan5_362",2019,6,9,18,"geophilomorpha","manual",1
"Trufor_190609-1804_Scan5_362",2019,6,9,18,"solenopsis","automated",0
"Trufor_190609-1804_Scan5_362",2019,6,9,18,"solenopsis","manual",4
"Trufor_190610-0004_Scan5_363",2019,6,10,0,"aphidoidea","automated",0
"Trufor_190610-0004_Scan5_363",2019,6,10,0,"aphidoidea","manual",2
"Trufor_190610-0004_Scan5_363",2019,6,10,0,"collembola","automated",0
"Trufor_190610-0004_Scan5_363",2019,6,10,0,"collembola","manual",5
"Trufor_190610-0004_Scan5_363",2019,6,10,0,"solenopsis","automated",0
"Trufor_190610-0004_Scan5_363",2019,6,10,0,"solenopsis","manual",2
"Trufor_190610-0604_Scan5_364",2019,6,10,6,"aphidoidea","automated",0
"Trufor_190610-0604_Scan5_364",2019,6,10,6,"aphidoidea","manual",1
"Trufor_190610-0604_Scan5_364",2019,6,10,6,"collembola","automated",0
"Trufor_190610-0604_Scan5_364",2019,6,10,6,"collembola","manual",1
"Trufor_190610-0604_Scan5_364",2019,6,10,6,"enchytraeidae","automated",0
"Trufor_190610-0604_Scan5_364",2019,6,10,6,"enchytraeidae","manual",3
"Trufor_190610-0604_Scan5_364",2019,6,10,6,"geophilomorpha","automated",0
"Trufor_190610-0604_Scan5_364",2019,6,10,6,"geophilomorpha","manual",1
"Trufor_190610-0604_Scan5_364",2019,6,10,6,"polydesmida","automated",0
"Trufor_190610-0604_Scan5_364",2019,6,10,6,"polydesmida","manual",1
"Trufor_190610-0604_Scan5_364",2019,6,10,6,"rhabdura","automated",0
"Trufor_190610-0604_Scan5_364",2019,6,10,6,"rhabdura","manual",1
"Trufor_190610-0604_Scan5_364",2019,6,10,6,"solenopsis","automated",0
"Trufor_190610-0604_Scan5_364",2019,6,10,6,"solenopsis","manual",1
"Trufor_190610-1204_Scan5_365",2019,6,10,12,"aphidoidea","automated",0
"Trufor_190610-1204_Scan5_365",2019,6,10,12,"aphidoidea","manual",1
"Trufor_190610-1204_Scan5_365",2019,6,10,12,"geophilomorpha","automated",0
"Trufor_190610-1204_Scan5_365",2019,6,10,12,"geophilomorpha","manual",1
"Trufor_190610-1204_Scan5_365",2019,6,10,12,"larva","automated",0
"Trufor_190610-1204_Scan5_365",2019,6,10,12,"larva","manual",1
"Trufor_190610-1204_Scan5_365",2019,6,10,12,"lithobiomorpha","automated",0
"Trufor_190610-1204_Scan5_365",2019,6,10,12,"lithobiomorpha","manual",1
"Trufor_190610-1204_Scan5_365",2019,6,10,12,"solenopsis","automated",0
"Trufor_190610-1204_Scan5_365",2019,6,10,12,"solenopsis","manual",7
"Trufor_190610-1804_Scan5_366",2019,6,10,18,"aphidoidea","automated",0
"Trufor_190610-1804_Scan5_366",2019,6,10,18,"aphidoidea","manual",1
"Trufor_190610-1804_Scan5_366",2019,6,10,18,"collembola","automated",0
"Trufor_190610-1804_Scan5_366",2019,6,10,18,"collembola","manual",2
"Trufor_190610-1804_Scan5_366",2019,6,10,18,"larva","automated",0
"Trufor_190610-1804_Scan5_366",2019,6,10,18,"larva","manual",1
"Trufor_190610-1804_Scan5_366",2019,6,10,18,"solenopsis","automated",0
"Trufor_190610-1804_Scan5_366",2019,6,10,18,"solenopsis","manual",4
"Trufor_190611-0004_Scan5_367",2019,6,11,0,"acari","automated",0
"Trufor_190611-0004_Scan5_367",2019,6,11,0,"acari","manual",1
"Trufor_190611-0004_Scan5_367",2019,6,11,0,"aphidoidea","automated",0
"Trufor_190611-0004_Scan5_367",2019,6,11,0,"aphidoidea","manual",2
"Trufor_190611-0004_Scan5_367",2019,6,11,0,"collembola","automated",0
"Trufor_190611-0004_Scan5_367",2019,6,11,0,"collembola","manual",1
"Trufor_190611-0004_Scan5_367",2019,6,11,0,"enchytraeidae","automated",0
"Trufor_190611-0004_Scan5_367",2019,6,11,0,"enchytraeidae","manual",3
"Trufor_190611-0004_Scan5_367",2019,6,11,0,"solenopsis","automated",0
"Trufor_190611-0004_Scan5_367",2019,6,11,0,"solenopsis","manual",5
"Trufor_190611-0604_Scan5_368",2019,6,11,6,"acari","automated",0
"Trufor_190611-0604_Scan5_368",2019,6,11,6,"acari","manual",1
"Trufor_190611-0604_Scan5_368",2019,6,11,6,"aphidoidea","automated",0
"Trufor_190611-0604_Scan5_368",2019,6,11,6,"aphidoidea","manual",2
"Trufor_190611-0604_Scan5_368",2019,6,11,6,"collembola","automated",0
"Trufor_190611-0604_Scan5_368",2019,6,11,6,"collembola","manual",1
"Trufor_190611-0604_Scan5_368",2019,6,11,6,"enchytraeidae","automated",0
"Trufor_190611-0604_Scan5_368",2019,6,11,6,"enchytraeidae","manual",4
"Trufor_190611-0604_Scan5_368",2019,6,11,6,"julida","automated",0
"Trufor_190611-0604_Scan5_368",2019,6,11,6,"julida","manual",1
"Trufor_190611-0604_Scan5_368",2019,6,11,6,"solenopsis","automated",0
"Trufor_190611-0604_Scan5_368",2019,6,11,6,"solenopsis","manual",6
"Trufor_190611-1202_Scan5_369",2019,6,11,12,"aphidoidea","automated",0
"Trufor_190611-1202_Scan5_369",2019,6,11,12,"aphidoidea","manual",1
"Trufor_190611-1202_Scan5_369",2019,6,11,12,"solenopsis","automated",0
"Trufor_190611-1202_Scan5_369",2019,6,11,12,"solenopsis","manual",5
"Trufor_190611-1802_Scan5_370",2019,6,11,18,"acari","automated",0
"Trufor_190611-1802_Scan5_370",2019,6,11,18,"acari","manual",1
"Trufor_190611-1802_Scan5_370",2019,6,11,18,"aphidoidea","automated",0
"Trufor_190611-1802_Scan5_370",2019,6,11,18,"aphidoidea","manual",2
"Trufor_190611-1802_Scan5_370",2019,6,11,18,"collembola","automated",0
"Trufor_190611-1802_Scan5_370",2019,6,11,18,"collembola","manual",1
"Trufor_190611-1802_Scan5_370",2019,6,11,18,"enchytraeidae","automated",0
"Trufor_190611-1802_Scan5_370",2019,6,11,18,"enchytraeidae","manual",5
"Trufor_190611-1802_Scan5_370",2019,6,11,18,"solenopsis","automated",0
"Trufor_190611-1802_Scan5_370",2019,6,11,18,"solenopsis","manual",8
"Trufor_190611-1802_Scan5_370",2019,6,11,18,"symphyla","automated",0
"Trufor_190611-1802_Scan5_370",2019,6,11,18,"symphyla","manual",4
"Trufor_190612-0002_Scan5_371",2019,6,12,0,"acari","automated",0
"Trufor_190612-0002_Scan5_371",2019,6,12,0,"acari","manual",2
"Trufor_190612-0002_Scan5_371",2019,6,12,0,"solenopsis","automated",0
"Trufor_190612-0002_Scan5_371",2019,6,12,0,"solenopsis","manual",5
"Trufor_190612-0602_Scan5_372",2019,6,12,6,"acari","automated",0
"Trufor_190612-0602_Scan5_372",2019,6,12,6,"acari","manual",1
"Trufor_190612-0602_Scan5_372",2019,6,12,6,"collembola","automated",0
"Trufor_190612-0602_Scan5_372",2019,6,12,6,"collembola","manual",3
"Trufor_190612-0602_Scan5_372",2019,6,12,6,"dicellurata","automated",0
"Trufor_190612-0602_Scan5_372",2019,6,12,6,"dicellurata","manual",1
"Trufor_190612-0602_Scan5_372",2019,6,12,6,"solenopsis","automated",0
"Trufor_190612-0602_Scan5_372",2019,6,12,6,"solenopsis","manual",3
"Trufor_190612-1202_Scan5_373",2019,6,12,12,"collembola","automated",0
"Trufor_190612-1202_Scan5_373",2019,6,12,12,"collembola","manual",1
"Trufor_190612-1202_Scan5_373",2019,6,12,12,"solenopsis","automated",0
"Trufor_190612-1202_Scan5_373",2019,6,12,12,"solenopsis","manual",3
"Trufor_190612-1802_Scan5_374",2019,6,12,18,"aphidoidea","automated",0
"Trufor_190612-1802_Scan5_374",2019,6,12,18,"aphidoidea","manual",1
"Trufor_190612-1802_Scan5_374",2019,6,12,18,"geophilomorpha","automated",0
"Trufor_190612-1802_Scan5_374",2019,6,12,18,"geophilomorpha","manual",1
"Trufor_190612-1802_Scan5_374",2019,6,12,18,"solenopsis","automated",0
"Trufor_190612-1802_Scan5_374",2019,6,12,18,"solenopsis","manual",2
"Trufor_190613-0002_Scan5_375",2019,6,13,0,"aphidoidea","automated",0
"Trufor_190613-0002_Scan5_375",2019,6,13,0,"aphidoidea","manual",1
"Trufor_190613-0002_Scan5_375",2019,6,13,0,"collembola","automated",0
"Trufor_190613-0002_Scan5_375",2019,6,13,0,"collembola","manual",1
"Trufor_190613-0002_Scan5_375",2019,6,13,0,"enchytraeidae","automated",0
"Trufor_190613-0002_Scan5_375",2019,6,13,0,"enchytraeidae","manual",8
"Trufor_190613-0002_Scan5_375",2019,6,13,0,"geophilomorpha","automated",0
"Trufor_190613-0002_Scan5_375",2019,6,13,0,"geophilomorpha","manual",2
"Trufor_190613-0002_Scan5_375",2019,6,13,0,"solenopsis","automated",0
"Trufor_190613-0002_Scan5_375",2019,6,13,0,"solenopsis","manual",2
"Trufor_190613-0602_Scan5_376",2019,6,13,6,"aphidoidea","automated",0
"Trufor_190613-0602_Scan5_376",2019,6,13,6,"aphidoidea","manual",2
"Trufor_190613-0602_Scan5_376",2019,6,13,6,"collembola","automated",0
"Trufor_190613-0602_Scan5_376",2019,6,13,6,"collembola","manual",3
"Trufor_190613-0602_Scan5_376",2019,6,13,6,"enchytraeidae","automated",0
"Trufor_190613-0602_Scan5_376",2019,6,13,6,"enchytraeidae","manual",4
"Trufor_190613-0602_Scan5_376",2019,6,13,6,"rhabdura","automated",0
"Trufor_190613-0602_Scan5_376",2019,6,13,6,"rhabdura","manual",2
"Trufor_190613-0602_Scan5_376",2019,6,13,6,"solenopsis","automated",0
"Trufor_190613-0602_Scan5_376",2019,6,13,6,"solenopsis","manual",2
"Trufor_190613-1202_Scan5_377",2019,6,13,12,"acari","automated",0
"Trufor_190613-1202_Scan5_377",2019,6,13,12,"acari","manual",2
"Trufor_190613-1202_Scan5_377",2019,6,13,12,"aphidoidea","automated",0
"Trufor_190613-1202_Scan5_377",2019,6,13,12,"aphidoidea","manual",1
"Trufor_190613-1202_Scan5_377",2019,6,13,12,"collembola","automated",0
"Trufor_190613-1202_Scan5_377",2019,6,13,12,"collembola","manual",2
"Trufor_190613-1202_Scan5_377",2019,6,13,12,"larva","automated",0
"Trufor_190613-1202_Scan5_377",2019,6,13,12,"larva","manual",1
"Trufor_190613-1202_Scan5_377",2019,6,13,12,"solenopsis","automated",0
"Trufor_190613-1202_Scan5_377",2019,6,13,12,"solenopsis","manual",3
"Trufor_190613-1802_Scan5_378",2019,6,13,18,"aphidoidea","automated",0
"Trufor_190613-1802_Scan5_378",2019,6,13,18,"aphidoidea","manual",1
"Trufor_190613-1802_Scan5_378",2019,6,13,18,"collembola","automated",0
"Trufor_190613-1802_Scan5_378",2019,6,13,18,"collembola","manual",2
"Trufor_190613-1802_Scan5_378",2019,6,13,18,"enchytraeidae","automated",0
"Trufor_190613-1802_Scan5_378",2019,6,13,18,"enchytraeidae","manual",2
"Trufor_190613-1802_Scan5_378",2019,6,13,18,"geophilomorpha","automated",0
"Trufor_190613-1802_Scan5_378",2019,6,13,18,"geophilomorpha","manual",1
"Trufor_190613-1802_Scan5_378",2019,6,13,18,"larva","automated",0
"Trufor_190613-1802_Scan5_378",2019,6,13,18,"larva","manual",1
"Trufor_190613-1802_Scan5_378",2019,6,13,18,"rhabdura","automated",0
"Trufor_190613-1802_Scan5_378",2019,6,13,18,"rhabdura","manual",1
"Trufor_190613-1802_Scan5_378",2019,6,13,18,"solenopsis","automated",0
"Trufor_190613-1802_Scan5_378",2019,6,13,18,"solenopsis","manual",1
"Trufor_190614-0002_Scan5_379",2019,6,14,0,"aphidoidea","automated",0
"Trufor_190614-0002_Scan5_379",2019,6,14,0,"aphidoidea","manual",1
"Trufor_190614-0002_Scan5_379",2019,6,14,0,"collembola","automated",0
"Trufor_190614-0002_Scan5_379",2019,6,14,0,"collembola","manual",2
"Trufor_190614-0002_Scan5_379",2019,6,14,0,"enchytraeidae","automated",0
"Trufor_190614-0002_Scan5_379",2019,6,14,0,"enchytraeidae","manual",1
"Trufor_190614-0002_Scan5_379",2019,6,14,0,"larva","automated",0
"Trufor_190614-0002_Scan5_379",2019,6,14,0,"larva","manual",1
"Trufor_190614-0002_Scan5_379",2019,6,14,0,"rhabdura","automated",0
"Trufor_190614-0002_Scan5_379",2019,6,14,0,"rhabdura","manual",1
"Trufor_190614-0002_Scan5_379",2019,6,14,0,"solenopsis","automated",0
"Trufor_190614-0002_Scan5_379",2019,6,14,0,"solenopsis","manual",1
"Trufor_190614-0602_Scan5_380",2019,6,14,6,"aphidoidea","automated",0
"Trufor_190614-0602_Scan5_380",2019,6,14,6,"aphidoidea","manual",1
"Trufor_190614-0602_Scan5_380",2019,6,14,6,"collembola","automated",0
"Trufor_190614-0602_Scan5_380",2019,6,14,6,"collembola","manual",3
"Trufor_190614-0602_Scan5_380",2019,6,14,6,"geophilomorpha","automated",0
"Trufor_190614-0602_Scan5_380",2019,6,14,6,"geophilomorpha","manual",1
"Trufor_190614-0602_Scan5_380",2019,6,14,6,"larva","automated",0
"Trufor_190614-0602_Scan5_380",2019,6,14,6,"larva","manual",1
"Trufor_190614-0602_Scan5_380",2019,6,14,6,"solenopsis","automated",0
"Trufor_190614-0602_Scan5_380",2019,6,14,6,"solenopsis","manual",1
"Trufor_190614-1202_Scan5_381",2019,6,14,12,"acari","automated",0
"Trufor_190614-1202_Scan5_381",2019,6,14,12,"acari","manual",3
"Trufor_190614-1202_Scan5_381",2019,6,14,12,"aphidoidea","automated",0
"Trufor_190614-1202_Scan5_381",2019,6,14,12,"aphidoidea","manual",1
"Trufor_190614-1202_Scan5_381",2019,6,14,12,"collembola","automated",0
"Trufor_190614-1202_Scan5_381",2019,6,14,12,"collembola","manual",3
"Trufor_190614-1202_Scan5_381",2019,6,14,12,"enchytraeidae","automated",0
"Trufor_190614-1202_Scan5_381",2019,6,14,12,"enchytraeidae","manual",1
"Trufor_190614-1202_Scan5_381",2019,6,14,12,"larva","automated",0
"Trufor_190614-1202_Scan5_381",2019,6,14,12,"larva","manual",1
"Trufor_190614-1202_Scan5_381",2019,6,14,12,"solenopsis","automated",0
"Trufor_190614-1202_Scan5_381",2019,6,14,12,"solenopsis","manual",2
"Trufor_190614-1202_Scan5_381",2019,6,14,12,"symphyla","automated",0
"Trufor_190614-1202_Scan5_381",2019,6,14,12,"symphyla","manual",1
"Trufor_190614-1802_Scan5_382",2019,6,14,18,"aphidoidea","automated",0
"Trufor_190614-1802_Scan5_382",2019,6,14,18,"aphidoidea","manual",1
"Trufor_190614-1802_Scan5_382",2019,6,14,18,"collembola","automated",0
"Trufor_190614-1802_Scan5_382",2019,6,14,18,"collembola","manual",2
"Trufor_190614-1802_Scan5_382",2019,6,14,18,"solenopsis","automated",0
"Trufor_190614-1802_Scan5_382",2019,6,14,18,"solenopsis","manual",2
"Trufor_190615-0002_Scan5_383",2019,6,15,0,"aphidoidea","automated",0
"Trufor_190615-0002_Scan5_383",2019,6,15,0,"aphidoidea","manual",2
"Trufor_190615-0002_Scan5_383",2019,6,15,0,"enchytraeidae","automated",0
"Trufor_190615-0002_Scan5_383",2019,6,15,0,"enchytraeidae","manual",3
"Trufor_190615-0002_Scan5_383",2019,6,15,0,"larva","automated",0
"Trufor_190615-0002_Scan5_383",2019,6,15,0,"larva","manual",1
"Trufor_190615-0002_Scan5_383",2019,6,15,0,"solenopsis","automated",0
"Trufor_190615-0002_Scan5_383",2019,6,15,0,"solenopsis","manual",2
"Trufor_190615-0603_Scan5_384",2019,6,15,6,"aphidoidea","automated",0
"Trufor_190615-0603_Scan5_384",2019,6,15,6,"aphidoidea","manual",2
"Trufor_190615-0603_Scan5_384",2019,6,15,6,"collembola","automated",0
"Trufor_190615-0603_Scan5_384",2019,6,15,6,"collembola","manual",4
"Trufor_190615-0603_Scan5_384",2019,6,15,6,"enchytraeidae","automated",0
"Trufor_190615-0603_Scan5_384",2019,6,15,6,"enchytraeidae","manual",1
"Trufor_190615-0603_Scan5_384",2019,6,15,6,"solenopsis","automated",0
"Trufor_190615-0603_Scan5_384",2019,6,15,6,"solenopsis","manual",2
"Trufor_190615-0603_Scan5_384",2019,6,15,6,"symphyla","automated",0
"Trufor_190615-0603_Scan5_384",2019,6,15,6,"symphyla","manual",1
"Trufor_190615-1203_Scan5_385",2019,6,15,12,"aphidoidea","automated",0
"Trufor_190615-1203_Scan5_385",2019,6,15,12,"aphidoidea","manual",2
"Trufor_190615-1203_Scan5_385",2019,6,15,12,"collembola","automated",0
"Trufor_190615-1203_Scan5_385",2019,6,15,12,"collembola","manual",4
"Trufor_190615-1203_Scan5_385",2019,6,15,12,"enchytraeidae","automated",0
"Trufor_190615-1203_Scan5_385",2019,6,15,12,"enchytraeidae","manual",2
"Trufor_190615-1203_Scan5_385",2019,6,15,12,"rhabdura","automated",0
"Trufor_190615-1203_Scan5_385",2019,6,15,12,"rhabdura","manual",1
"Trufor_190615-1203_Scan5_385",2019,6,15,12,"solenopsis","automated",0
"Trufor_190615-1203_Scan5_385",2019,6,15,12,"solenopsis","manual",1
"Trufor_190615-1203_Scan5_385",2019,6,15,12,"symphyla","automated",0
"Trufor_190615-1203_Scan5_385",2019,6,15,12,"symphyla","manual",3
"Trufor_190615-1803_Scan5_386",2019,6,15,18,"acari","automated",0
"Trufor_190615-1803_Scan5_386",2019,6,15,18,"acari","manual",2
"Trufor_190615-1803_Scan5_386",2019,6,15,18,"aphidoidea","automated",0
"Trufor_190615-1803_Scan5_386",2019,6,15,18,"aphidoidea","manual",1
"Trufor_190615-1803_Scan5_386",2019,6,15,18,"geophilomorpha","automated",0
"Trufor_190615-1803_Scan5_386",2019,6,15,18,"geophilomorpha","manual",1
"Trufor_190615-1803_Scan5_386",2019,6,15,18,"solenopsis","automated",0
"Trufor_190615-1803_Scan5_386",2019,6,15,18,"solenopsis","manual",1
"Trufor_190616-0003_Scan5_387",2019,6,16,0,"acari","automated",0
"Trufor_190616-0003_Scan5_387",2019,6,16,0,"acari","manual",1
"Trufor_190616-0003_Scan5_387",2019,6,16,0,"aphidoidea","automated",0
"Trufor_190616-0003_Scan5_387",2019,6,16,0,"aphidoidea","manual",1
"Trufor_190616-0003_Scan5_387",2019,6,16,0,"collembola","automated",0
"Trufor_190616-0003_Scan5_387",2019,6,16,0,"collembola","manual",3
"Trufor_190616-0003_Scan5_387",2019,6,16,0,"enchytraeidae","automated",0
"Trufor_190616-0003_Scan5_387",2019,6,16,0,"enchytraeidae","manual",2
"Trufor_190616-0003_Scan5_387",2019,6,16,0,"solenopsis","automated",0
"Trufor_190616-0003_Scan5_387",2019,6,16,0,"solenopsis","manual",3
"Trufor_190616-0603_Scan5_388",2019,6,16,6,"aphidoidea","automated",0
"Trufor_190616-0603_Scan5_388",2019,6,16,6,"aphidoidea","manual",1
