"Basename","year","month","day","hour","class","method","count","project"
"scan110_2023-07-31_08H00M24S",2023,7,31,8,"symphyla","manual",4,"DESCENT"
"scan110_2023-08-01_08H00M24S",2023,8,1,8,"background","auto",7,"DESCENT"
"scan110_2023-08-01_08H00M24S",2023,8,1,8,"background","manual",0,"DESCENT"
"scan110_2023-08-02_08H00M23S",2023,8,2,8,"acari","auto",1,"DESCENT"
"scan110_2023-08-02_08H00M23S",2023,8,2,8,"acari","manual",3,"DESCENT"
"scan110_2023-08-02_08H00M23S",2023,8,2,8,"background","auto",1,"DESCENT"
"scan110_2023-08-02_08H00M23S",2023,8,2,8,"background","manual",0,"DESCENT"
"scan110_2023-08-03_08H00M23S",2023,8,3,8,"background","auto",23,"DESCENT"
"scan110_2023-08-03_08H00M23S",2023,8,3,8,"background","manual",0,"DESCENT"
"scan110_2023-08-04_08H00M24S",2023,8,4,8,"acari","auto",1,"DESCENT"
"scan110_2023-08-04_08H00M24S",2023,8,4,8,"acari","manual",2,"DESCENT"
"scan110_2023-08-04_08H00M24S",2023,8,4,8,"background","auto",1,"DESCENT"
"scan110_2023-08-04_08H00M24S",2023,8,4,8,"background","manual",0,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"background","auto",5,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"background","manual",0,"DESCENT"
"scan110_2023-08-06_08H00M23S",2023,8,6,8,"background","auto",6,"DESCENT"
"scan110_2023-08-06_08H00M23S",2023,8,6,8,"background","manual",0,"DESCENT"
"scan110_2023-08-07_08H00M24S",2023,8,7,8,"background","auto",15,"DESCENT"
"scan110_2023-08-07_08H00M24S",2023,8,7,8,"background","manual",0,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"acari","auto",1,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"acari","manual",2,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"background","auto",2,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"background","manual",0,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"symphyla","auto",1,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"symphyla","manual",3,"DESCENT"
"scan110_2023-08-09_08H00M23S",2023,8,9,8,"background","auto",4,"DESCENT"
"scan110_2023-08-09_08H00M23S",2023,8,9,8,"background","manual",0,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"background","auto",25,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"background","manual",0,"DESCENT"
"scan110_2023-08-11_08H00M24S",2023,8,11,8,"background","auto",7,"DESCENT"
"scan110_2023-08-11_08H00M24S",2023,8,11,8,"background","manual",0,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"acari","auto",1,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"acari","manual",3,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"background","auto",2,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"background","manual",0,"DESCENT"
"scan110_2023-08-13_08H00M23S",2023,8,13,8,"background","auto",5,"DESCENT"
"scan110_2023-08-13_08H00M23S",2023,8,13,8,"background","manual",0,"DESCENT"
"scan110_2023-08-14_08H00M23S",2023,8,14,8,"background","auto",20,"DESCENT"
"scan110_2023-08-14_08H00M23S",2023,8,14,8,"background","manual",0,"DESCENT"
"scan110_2023-08-15_08H00M23S",2023,8,15,8,"acari","auto",1,"DESCENT"
"scan110_2023-08-15_08H00M23S",2023,8,15,8,"acari","manual",2,"DESCENT"
"scan110_2023-08-15_08H00M23S",2023,8,15,8,"background","auto",2,"DESCENT"
"scan110_2023-08-15_08H00M23S",2023,8,15,8,"background","manual",0,"DESCENT"
"scan110_2023-08-16_08H00M25S",2023,8,16,8,"background","auto",2,"DESCENT"
"scan110_2023-08-16_08H00M25S",2023,8,16,8,"background","manual",0,"DESCENT"
"scan110_2023-08-17_08H00M24S",2023,8,17,8,"background","auto",20,"DESCENT"
"scan110_2023-08-17_08H00M24S",2023,8,17,8,"background","manual",0,"DESCENT"
"scan110_2023-08-18_08H00M24S",2023,8,18,8,"background","auto",6,"DESCENT"
"scan110_2023-08-18_08H00M24S",2023,8,18,8,"background","manual",0,"DESCENT"
"scan110_2023-08-19_08H00M24S",2023,8,19,8,"background","auto",5,"DESCENT"
"scan110_2023-08-19_08H00M24S",2023,8,19,8,"background","manual",0,"DESCENT"
"scan110_2023-08-20_08H00M23S",2023,8,20,8,"background","auto",4,"DESCENT"
"scan110_2023-08-20_08H00M23S",2023,8,20,8,"background","manual",0,"DESCENT"
"scan110_2023-08-21_08H00M24S",2023,8,21,8,"acari","auto",1,"DESCENT"
"scan110_2023-08-21_08H00M24S",2023,8,21,8,"acari","manual",2,"DESCENT"
"scan110_2023-08-21_08H00M24S",2023,8,21,8,"background","auto",10,"DESCENT"
"scan110_2023-08-21_08H00M24S",2023,8,21,8,"background","manual",0,"DESCENT"
"scan110_2023-08-22_08H00M24S",2023,8,22,8,"background","auto",6,"DESCENT"
"scan110_2023-08-22_08H00M24S",2023,8,22,8,"background","manual",0,"DESCENT"
"scan110_2023-08-23_08H00M23S",2023,8,23,8,"background","auto",3,"DESCENT"
"scan110_2023-08-23_08H00M23S",2023,8,23,8,"background","manual",0,"DESCENT"
"scan110_2023-08-24_08H00M24S",2023,8,24,8,"background","auto",38,"DESCENT"
"scan110_2023-08-24_08H00M24S",2023,8,24,8,"background","manual",0,"DESCENT"
"scan110_2023-08-27_08H00M23S",2023,8,27,8,"background","auto",98,"DESCENT"
"scan110_2023-08-27_08H00M23S",2023,8,27,8,"background","manual",0,"DESCENT"
"scan110_2023-08-28_08H00M23S",2023,8,28,8,"background","auto",8,"DESCENT"
"scan110_2023-08-28_08H00M23S",2023,8,28,8,"background","manual",0,"DESCENT"
"scan110_2023-08-28_08H00M23S",2023,8,28,8,"symphyla","auto",1,"DESCENT"
"scan110_2023-08-28_08H00M23S",2023,8,28,8,"symphyla","manual",2,"DESCENT"
"scan110_2023-08-29_08H00M24S",2023,8,29,8,"acari","auto",1,"DESCENT"
"scan110_2023-08-29_08H00M24S",2023,8,29,8,"acari","manual",0,"DESCENT"
"scan110_2023-08-29_08H00M24S",2023,8,29,8,"background","auto",8,"DESCENT"
"scan110_2023-08-29_08H00M24S",2023,8,29,8,"background","manual",0,"DESCENT"
"scan110_2023-08-29_08H00M24S",2023,8,29,8,"symphyla","auto",2,"DESCENT"
"scan110_2023-08-29_08H00M24S",2023,8,29,8,"symphyla","manual",4,"DESCENT"
"scan110_2023-06-16_08H00M24S",2023,6,16,8,"dicellurata","auto",0,"DESCENT"
"scan110_2023-06-16_08H00M24S",2023,6,16,8,"dicellurata","manual",2,"DESCENT"
"scan110_2023-06-16_08H00M24S",2023,6,16,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-06-16_08H00M24S",2023,6,16,8,"diptera larva","manual",3,"DESCENT"
"scan110_2023-06-16_08H00M24S",2023,6,16,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-06-16_08H00M24S",2023,6,16,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-06-17_08H00M23S",2023,6,17,8,"dicellurata","auto",0,"DESCENT"
"scan110_2023-06-17_08H00M23S",2023,6,17,8,"dicellurata","manual",1,"DESCENT"
"scan110_2023-06-17_08H00M23S",2023,6,17,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-06-17_08H00M23S",2023,6,17,8,"diptera larva","manual",6,"DESCENT"
"scan110_2023-06-17_08H00M23S",2023,6,17,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-06-17_08H00M23S",2023,6,17,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-06-17_08H00M23S",2023,6,17,8,"lumbricidae","auto",0,"DESCENT"
"scan110_2023-06-17_08H00M23S",2023,6,17,8,"lumbricidae","manual",2,"DESCENT"
"scan110_2023-06-17_08H00M23S",2023,6,17,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-06-17_08H00M23S",2023,6,17,8,"rhabdura","manual",1,"DESCENT"
"scan110_2023-06-17_08H00M23S",2023,6,17,8,"unknown","auto",0,"DESCENT"
"scan110_2023-06-17_08H00M23S",2023,6,17,8,"unknown","manual",9,"DESCENT"
"scan110_2023-06-18_08H00M28S",2023,6,18,8,"dicellurata","auto",0,"DESCENT"
"scan110_2023-06-18_08H00M28S",2023,6,18,8,"dicellurata","manual",1,"DESCENT"
"scan110_2023-06-18_08H00M28S",2023,6,18,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-06-18_08H00M28S",2023,6,18,8,"diptera larva","manual",1,"DESCENT"
"scan110_2023-06-19_08H00M23S",2023,6,19,8,"collembola","auto",0,"DESCENT"
"scan110_2023-06-19_08H00M23S",2023,6,19,8,"collembola","manual",11,"DESCENT"
"scan110_2023-06-19_08H00M23S",2023,6,19,8,"dicellurata","auto",0,"DESCENT"
"scan110_2023-06-19_08H00M23S",2023,6,19,8,"dicellurata","manual",1,"DESCENT"
"scan110_2023-06-19_08H00M23S",2023,6,19,8,"formicidae","auto",0,"DESCENT"
"scan110_2023-06-19_08H00M23S",2023,6,19,8,"formicidae","manual",1,"DESCENT"
"scan110_2023-06-19_08H00M23S",2023,6,19,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-06-19_08H00M23S",2023,6,19,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-06-19_08H00M23S",2023,6,19,8,"insecta larva","auto",0,"DESCENT"
"scan110_2023-06-19_08H00M23S",2023,6,19,8,"insecta larva","manual",1,"DESCENT"
"scan110_2023-06-19_08H00M23S",2023,6,19,8,NA,"auto",0,"DESCENT"
"scan110_2023-06-19_08H00M23S",2023,6,19,8,NA,"manual",0,"DESCENT"
"scan110_2023-06-20_08H00M23S",2023,6,20,8,"dicellurata","auto",0,"DESCENT"
"scan110_2023-06-20_08H00M23S",2023,6,20,8,"dicellurata","manual",2,"DESCENT"
"scan110_2023-06-20_08H00M23S",2023,6,20,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-06-20_08H00M23S",2023,6,20,8,"diptera larva","manual",2,"DESCENT"
"scan110_2023-06-21_08H00M24S",2023,6,21,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-06-21_08H00M24S",2023,6,21,8,"diptera larva","manual",1,"DESCENT"
"scan110_2023-06-21_08H00M24S",2023,6,21,8,"isopoda","auto",0,"DESCENT"
"scan110_2023-06-21_08H00M24S",2023,6,21,8,"isopoda","manual",1,"DESCENT"
"scan110_2023-06-21_08H00M24S",2023,6,21,8,"lumbricidae","auto",0,"DESCENT"
"scan110_2023-06-21_08H00M24S",2023,6,21,8,"lumbricidae","manual",1,"DESCENT"
"scan110_2023-06-21_08H00M24S",2023,6,21,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-06-21_08H00M24S",2023,6,21,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan110_2023-06-21_08H00M24S",2023,6,21,8,"unknown","auto",0,"DESCENT"
"scan110_2023-06-21_08H00M24S",2023,6,21,8,"unknown","manual",9,"DESCENT"
"scan110_2023-06-22_08H00M23S",2023,6,22,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-06-22_08H00M23S",2023,6,22,8,"diptera larva","manual",1,"DESCENT"
"scan110_2023-06-22_08H00M23S",2023,6,22,8,"gastropoda","auto",0,"DESCENT"
"scan110_2023-06-22_08H00M23S",2023,6,22,8,"gastropoda","manual",1,"DESCENT"
"scan110_2023-06-22_08H00M23S",2023,6,22,8,"insecta larva","auto",0,"DESCENT"
"scan110_2023-06-22_08H00M23S",2023,6,22,8,"insecta larva","manual",1,"DESCENT"
"scan110_2023-06-22_08H00M23S",2023,6,22,8,"lumbricidae","auto",0,"DESCENT"
"scan110_2023-06-22_08H00M23S",2023,6,22,8,"lumbricidae","manual",1,"DESCENT"
"scan110_2023-06-23_08H00M24S",2023,6,23,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-06-23_08H00M24S",2023,6,23,8,"diptera larva","manual",4,"DESCENT"
"scan110_2023-06-23_08H00M24S",2023,6,23,8,"gastropoda","auto",0,"DESCENT"
"scan110_2023-06-23_08H00M24S",2023,6,23,8,"gastropoda","manual",1,"DESCENT"
"scan110_2023-06-23_08H00M24S",2023,6,23,8,"lumbricidae","auto",0,"DESCENT"
"scan110_2023-06-23_08H00M24S",2023,6,23,8,"lumbricidae","manual",1,"DESCENT"
"scan110_2023-06-24_08H00M24S",2023,6,24,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-06-24_08H00M24S",2023,6,24,8,"diptera larva","manual",1,"DESCENT"
"scan110_2023-06-24_08H00M24S",2023,6,24,8,"isopoda","auto",0,"DESCENT"
"scan110_2023-06-24_08H00M24S",2023,6,24,8,"isopoda","manual",1,"DESCENT"
"scan110_2023-06-25_08H00M24S",2023,6,25,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-06-25_08H00M24S",2023,6,25,8,"diptera larva","manual",1,"DESCENT"
"scan110_2023-06-25_08H00M24S",2023,6,25,8,"formicidae","auto",0,"DESCENT"
"scan110_2023-06-25_08H00M24S",2023,6,25,8,"formicidae","manual",2,"DESCENT"
"scan110_2023-06-25_08H00M24S",2023,6,25,8,"isopoda","auto",0,"DESCENT"
"scan110_2023-06-25_08H00M24S",2023,6,25,8,"isopoda","manual",1,"DESCENT"
"scan110_2023-06-25_08H00M24S",2023,6,25,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-06-25_08H00M24S",2023,6,25,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-06-26_08H00M24S",2023,6,26,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-06-26_08H00M24S",2023,6,26,8,"diptera larva","manual",1,"DESCENT"
"scan110_2023-06-26_08H00M24S",2023,6,26,8,"isopoda","auto",0,"DESCENT"
"scan110_2023-06-26_08H00M24S",2023,6,26,8,"isopoda","manual",1,"DESCENT"
"scan110_2023-06-26_08H00M24S",2023,6,26,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-06-26_08H00M24S",2023,6,26,8,"rhabdura","manual",1,"DESCENT"
"scan110_2023-06-26_08H00M24S",2023,6,26,8,"unknown","auto",0,"DESCENT"
"scan110_2023-06-26_08H00M24S",2023,6,26,8,"unknown","manual",6,"DESCENT"
"scan110_2023-06-27_08H00M24S",2023,6,27,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-06-27_08H00M24S",2023,6,27,8,"diptera larva","manual",2,"DESCENT"
"scan110_2023-06-27_08H00M24S",2023,6,27,8,"isopoda","auto",0,"DESCENT"
"scan110_2023-06-27_08H00M24S",2023,6,27,8,"isopoda","manual",1,"DESCENT"
"scan110_2023-06-27_08H00M24S",2023,6,27,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-06-27_08H00M24S",2023,6,27,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-06-27_08H00M24S",2023,6,27,8,"pauropoda","auto",0,"DESCENT"
"scan110_2023-06-27_08H00M24S",2023,6,27,8,"pauropoda","manual",2,"DESCENT"
"scan110_2023-06-28_08H00M24S",2023,6,28,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-06-28_08H00M24S",2023,6,28,8,"diptera larva","manual",2,"DESCENT"
"scan110_2023-06-29_08H00M23S",2023,6,29,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-06-29_08H00M23S",2023,6,29,8,"diptera larva","manual",1,"DESCENT"
"scan110_2023-06-29_08H00M23S",2023,6,29,8,"pauropoda","auto",0,"DESCENT"
"scan110_2023-06-29_08H00M23S",2023,6,29,8,"pauropoda","manual",2,"DESCENT"
"scan110_2023-06-30_08H00M24S",2023,6,30,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-06-30_08H00M24S",2023,6,30,8,"diptera larva","manual",2,"DESCENT"
"scan110_2023-06-30_08H00M24S",2023,6,30,8,"pauropoda","auto",0,"DESCENT"
"scan110_2023-06-30_08H00M24S",2023,6,30,8,"pauropoda","manual",3,"DESCENT"
"scan110_2023-06-30_08H00M24S",2023,6,30,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-06-30_08H00M24S",2023,6,30,8,"rhabdura","manual",1,"DESCENT"
"scan110_2023-07-01_08H00M24S",2023,7,1,8,"dicellurata","auto",0,"DESCENT"
"scan110_2023-07-01_08H00M24S",2023,7,1,8,"dicellurata","manual",1,"DESCENT"
"scan110_2023-07-01_08H00M24S",2023,7,1,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-07-01_08H00M24S",2023,7,1,8,"diptera larva","manual",2,"DESCENT"
"scan110_2023-07-01_08H00M24S",2023,7,1,8,"insecta larva","auto",0,"DESCENT"
"scan110_2023-07-01_08H00M24S",2023,7,1,8,"insecta larva","manual",1,"DESCENT"
"scan110_2023-07-01_08H00M24S",2023,7,1,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-07-01_08H00M24S",2023,7,1,8,"rhabdura","manual",1,"DESCENT"
"scan110_2023-07-02_08H00M23S",2023,7,2,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-07-02_08H00M23S",2023,7,2,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-07-03_08H00M23S",2023,7,3,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-07-03_08H00M23S",2023,7,3,8,"diptera larva","manual",2,"DESCENT"
"scan110_2023-07-03_08H00M23S",2023,7,3,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-07-03_08H00M23S",2023,7,3,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-07-03_08H00M23S",2023,7,3,8,"lumbricidae","auto",0,"DESCENT"
"scan110_2023-07-03_08H00M23S",2023,7,3,8,"lumbricidae","manual",1,"DESCENT"
"scan110_2023-07-04_08H00M24S",2023,7,4,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-07-04_08H00M24S",2023,7,4,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-07-05_08H00M23S",2023,7,5,8,"collembola","auto",0,"DESCENT"
"scan110_2023-07-05_08H00M23S",2023,7,5,8,"collembola","manual",4,"DESCENT"
"scan110_2023-07-05_08H00M23S",2023,7,5,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-07-05_08H00M23S",2023,7,5,8,"diptera larva","manual",1,"DESCENT"
"scan110_2023-07-05_08H00M23S",2023,7,5,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-07-05_08H00M23S",2023,7,5,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-07-05_08H00M23S",2023,7,5,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-07-05_08H00M23S",2023,7,5,8,"rhabdura","manual",3,"DESCENT"
"scan110_2023-07-06_08H00M23S",2023,7,6,8,"acari","auto",0,"DESCENT"
"scan110_2023-07-06_08H00M23S",2023,7,6,8,"acari","manual",1,"DESCENT"
"scan110_2023-07-06_08H00M23S",2023,7,6,8,"enchytraeidae","auto",0,"DESCENT"
"scan110_2023-07-06_08H00M23S",2023,7,6,8,"enchytraeidae","manual",1,"DESCENT"
"scan110_2023-07-06_08H00M23S",2023,7,6,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-07-06_08H00M23S",2023,7,6,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-07-14_08H00M24S",2023,7,14,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-07-14_08H00M24S",2023,7,14,8,"diptera larva","manual",1,"DESCENT"
"scan110_2023-07-14_08H00M24S",2023,7,14,8,"formicidae","auto",0,"DESCENT"
"scan110_2023-07-14_08H00M24S",2023,7,14,8,"formicidae","manual",2,"DESCENT"
"scan110_2023-07-14_08H00M24S",2023,7,14,8,"gastropoda","auto",0,"DESCENT"
"scan110_2023-07-14_08H00M24S",2023,7,14,8,"gastropoda","manual",1,"DESCENT"
"scan110_2023-07-14_08H00M24S",2023,7,14,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-07-14_08H00M24S",2023,7,14,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-07-14_08H00M24S",2023,7,14,8,"isopoda","auto",0,"DESCENT"
"scan110_2023-07-14_08H00M24S",2023,7,14,8,"isopoda","manual",1,"DESCENT"
"scan110_2023-07-14_08H00M24S",2023,7,14,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-07-14_08H00M24S",2023,7,14,8,"lithobiomorpha","manual",2,"DESCENT"
"scan110_2023-07-14_08H00M24S",2023,7,14,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-07-14_08H00M24S",2023,7,14,8,"rhabdura","manual",1,"DESCENT"
"scan110_2023-07-14_08H00M24S",2023,7,14,8,"unknown","auto",0,"DESCENT"
"scan110_2023-07-14_08H00M24S",2023,7,14,8,"unknown","manual",6,"DESCENT"
"scan110_2023-07-15_08H00M24S",2023,7,15,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-07-15_08H00M24S",2023,7,15,8,"diptera larva","manual",2,"DESCENT"
"scan110_2023-07-15_08H00M24S",2023,7,15,8,"formicidae","auto",0,"DESCENT"
"scan110_2023-07-15_08H00M24S",2023,7,15,8,"formicidae","manual",2,"DESCENT"
"scan110_2023-07-15_08H00M24S",2023,7,15,8,"gastropoda","auto",0,"DESCENT"
"scan110_2023-07-15_08H00M24S",2023,7,15,8,"gastropoda","manual",1,"DESCENT"
"scan110_2023-07-15_08H00M24S",2023,7,15,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-07-15_08H00M24S",2023,7,15,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-07-15_08H00M24S",2023,7,15,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-07-15_08H00M24S",2023,7,15,8,"polydesmidae","manual",2,"DESCENT"
"scan110_2023-07-15_08H00M24S",2023,7,15,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-07-15_08H00M24S",2023,7,15,8,"rhabdura","manual",14,"DESCENT"
"scan110_2023-07-16_08H00M23S",2023,7,16,8,"formicidae","auto",0,"DESCENT"
"scan110_2023-07-16_08H00M23S",2023,7,16,8,"formicidae","manual",8,"DESCENT"
"scan110_2023-07-16_08H00M23S",2023,7,16,8,"gastropoda","auto",0,"DESCENT"
"scan110_2023-07-16_08H00M23S",2023,7,16,8,"gastropoda","manual",1,"DESCENT"
"scan110_2023-07-16_08H00M23S",2023,7,16,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-07-16_08H00M23S",2023,7,16,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-07-16_08H00M23S",2023,7,16,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-07-16_08H00M23S",2023,7,16,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-07-16_08H00M23S",2023,7,16,8,"lumbricidae","auto",0,"DESCENT"
"scan110_2023-07-16_08H00M23S",2023,7,16,8,"lumbricidae","manual",1,"DESCENT"
"scan110_2023-07-16_08H00M23S",2023,7,16,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-07-16_08H00M23S",2023,7,16,8,"polydesmidae","manual",2,"DESCENT"
"scan110_2023-07-16_08H00M23S",2023,7,16,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-07-16_08H00M23S",2023,7,16,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan110_2023-07-16_08H00M23S",2023,7,16,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-07-16_08H00M23S",2023,7,16,8,"rhabdura","manual",3,"DESCENT"
"scan110_2023-07-16_08H00M23S",2023,7,16,8,"unknown","auto",0,"DESCENT"
"scan110_2023-07-16_08H00M23S",2023,7,16,8,"unknown","manual",3,"DESCENT"
"scan110_2023-07-17_08H00M23S",2023,7,17,8,"chilopoda","auto",0,"DESCENT"
"scan110_2023-07-17_08H00M23S",2023,7,17,8,"chilopoda","manual",1,"DESCENT"
"scan110_2023-07-17_08H00M23S",2023,7,17,8,"collembola","auto",0,"DESCENT"
"scan110_2023-07-17_08H00M23S",2023,7,17,8,"collembola","manual",4,"DESCENT"
"scan110_2023-07-17_08H00M23S",2023,7,17,8,"formicidae","auto",0,"DESCENT"
"scan110_2023-07-17_08H00M23S",2023,7,17,8,"formicidae","manual",2,"DESCENT"
"scan110_2023-07-17_08H00M23S",2023,7,17,8,"gastropoda","auto",0,"DESCENT"
"scan110_2023-07-17_08H00M23S",2023,7,17,8,"gastropoda","manual",1,"DESCENT"
"scan110_2023-07-17_08H00M23S",2023,7,17,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-07-17_08H00M23S",2023,7,17,8,"rhabdura","manual",1,"DESCENT"
"scan110_2023-07-17_08H00M23S",2023,7,17,8,"unknown","auto",0,"DESCENT"
"scan110_2023-07-17_08H00M23S",2023,7,17,8,"unknown","manual",4,"DESCENT"
"scan110_2023-07-18_08H00M24S",2023,7,18,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-07-18_08H00M24S",2023,7,18,8,"diptera larva","manual",1,"DESCENT"
"scan110_2023-07-18_08H00M24S",2023,7,18,8,"enchytraeidae","auto",0,"DESCENT"
"scan110_2023-07-18_08H00M24S",2023,7,18,8,"enchytraeidae","manual",3,"DESCENT"
"scan110_2023-07-18_08H00M24S",2023,7,18,8,"gastropoda","auto",0,"DESCENT"
"scan110_2023-07-18_08H00M24S",2023,7,18,8,"gastropoda","manual",1,"DESCENT"
"scan110_2023-07-18_08H00M24S",2023,7,18,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-07-18_08H00M24S",2023,7,18,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-07-18_08H00M24S",2023,7,18,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-07-18_08H00M24S",2023,7,18,8,"polydesmidae","manual",2,"DESCENT"
"scan110_2023-07-18_08H00M24S",2023,7,18,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-07-18_08H00M24S",2023,7,18,8,"rhabdura","manual",1,"DESCENT"
"scan110_2023-07-19_08H00M24S",2023,7,19,8,"aphidoidea","auto",0,"DESCENT"
"scan110_2023-07-19_08H00M24S",2023,7,19,8,"aphidoidea","manual",1,"DESCENT"
"scan110_2023-07-19_08H00M24S",2023,7,19,8,"enchytraeidae","auto",0,"DESCENT"
"scan110_2023-07-19_08H00M24S",2023,7,19,8,"enchytraeidae","manual",1,"DESCENT"
"scan110_2023-07-19_08H00M24S",2023,7,19,8,"formicidae","auto",0,"DESCENT"
"scan110_2023-07-19_08H00M24S",2023,7,19,8,"formicidae","manual",11,"DESCENT"
"scan110_2023-07-19_08H00M24S",2023,7,19,8,"gastropoda","auto",0,"DESCENT"
"scan110_2023-07-19_08H00M24S",2023,7,19,8,"gastropoda","manual",1,"DESCENT"
"scan110_2023-07-19_08H00M24S",2023,7,19,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-07-19_08H00M24S",2023,7,19,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-07-19_08H00M24S",2023,7,19,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-07-19_08H00M24S",2023,7,19,8,"rhabdura","manual",8,"DESCENT"
"scan110_2023-07-19_08H00M24S",2023,7,19,8,"unknown","auto",0,"DESCENT"
"scan110_2023-07-19_08H00M24S",2023,7,19,8,"unknown","manual",2,"DESCENT"
"scan110_2023-07-20_08H00M23S",2023,7,20,8,"chilopoda","auto",0,"DESCENT"
"scan110_2023-07-20_08H00M23S",2023,7,20,8,"chilopoda","manual",1,"DESCENT"
