taxon,resolution,frequence,run_id,curve_type,AIC,param_a,param_b,param_c
Total,1200,360,BAC03_4_1200_360_run02,logarithmic,89.83517198756603,-13.263445488155147,105.56078899641571,NA
Total,2400,60,BAC01_1_2400_60_run01,power,-22.407215044466078,9.856748631239736,1.0457164991688244,NA
Total,2400,60,BAC01_1_2400_60_run01,michaelis_menten,64.10696718252072,2938.3822260207403,266.44130897720913,NA
Total,2400,60,BAC01_1_2400_60_run01,linear,64.2930840312986,0.7818181818182295,10.581818181818178,NA
Total,2400,60,BAC01_1_2400_60_run01,logistic,76.42681753003288,139.32833627896528,6.537391113814071,2.9021942387313646
Total,2400,60,BAC01_1_2400_60_run01,logarithmic,88.19214171639892,-7.554214437192451,45.14241011909637,NA
Total,2400,60,BAC01_2_2400_60_run01,power,-28.19184036162528,20.779493115528894,0.9568574884373875,NA
Total,2400,60,BAC01_2_2400_60_run01,michaelis_menten,61.82695493231092,1254.076145877594,58.425695825409285,NA
Total,2400,60,BAC01_2_2400_60_run01,asymp_exponential,62.004328504443,681.0581062721042,0.03135426737083296,NA
Total,2400,60,BAC01_2_2400_60_run01,linear,66.31812115820381,7.890909090909135,17.699999999999996,NA
Total,2400,60,BAC01_2_2400_60_run01,logistic,80.50547347864074,227.1103351740107,5.939173298069177,2.7835354671751844
Total,2400,60,BAC01_2_2400_60_run01,logarithmic,97.30695758726142,-6.751079355616796,75.94780554754978,NA
Total,2400,60,BAC01_3_2400_60_run01,power,-25.1959339028473,73.96884108824922,0.8985685034349227,NA
Total,2400,60,BAC01_3_2400_60_run01,linear,75.29847829835687,8.61111111111101,60.63333333333334,NA
Total,2400,60,BAC01_3_2400_60_run01,logistic,77.88624322037207,826.2997765826874,6.720403515556904,2.9168957886748452
Total,2400,60,BAC01_3_2400_60_run01,logarithmic,103.41129000983004,2.7829178355688478,217.23099641881615,NA
Total,2400,60,BAC01_4_2400_60_run01,power,-14.270811922786464,5.763796190153208,1.1469243954599475,NA
Total,2400,60,BAC01_4_2400_60_run01,logistic,52.78590251269317,118.88995550695942,7.4320961780523795,2.5287641676671533
Total,2400,60,BAC01_4_2400_60_run01,linear,63.478533729638215,-7.800000000000006,9.127272727272727,NA
Total,2400,60,BAC01_4_2400_60_run01,logarithmic,83.04661179390932,-9.716678806512787,34.50427386988473,NA
Total,2400,60,BAC02_1_2400_60_run01,power,-16.376084897338295,15.164126393924985,0.8910739405146144,NA
Total,2400,60,BAC02_1_2400_60_run01,logistic,67.910210975766,247.00568216921812,9.691798706564299,3.846309679923974
Total,2400,60,BAC02_1_2400_60_run01,linear,71.69165827482126,-0.3818181818181483,12.518181818181814,NA
Total,2400,60,BAC02_1_2400_60_run01,logarithmic,98.15458337505018,-7.115795113442555,51.437430662042935,NA
Total,2400,60,BAC02_2_2400_60_run01,power,-24.716614756180835,20.29723993390223,1.0361945567569832,NA
Total,2400,60,BAC02_2_2400_60_run01,logistic,67.5768698775558,281.97400988626026,6.43794899175777,2.5035456211894687
Total,2400,60,BAC02_2_2400_60_run01,linear,68.81660988641181,-7.854545454545355,23.263636363636355,NA
Total,2400,60,BAC02_2_2400_60_run01,logarithmic,108.79903260713061,-22.783798782057875,97.1084385881898,NA
Total,2400,60,BAC02_3_2400_60_run01,power,-20.098662694901556,99.81951475478711,0.9993749024046839,NA
Total,2400,60,BAC02_3_2400_60_run01,asymp_exponential,94.65012902655076,2566.387600953704,0.04567253664096535,NA
Total,2400,60,BAC02_3_2400_60_run01,michaelis_menten,94.86222102649738,4636.548867768364,39.26386858661777,NA
Total,2400,60,BAC02_3_2400_60_run01,linear,110.0568782646231,46.23636363636399,91.03636363636359,NA
Total,2400,60,BAC02_3_2400_60_run01,logistic,116.87048495664914,1068.9175512189684,5.233045016879622,2.412731185680537
Total,2400,60,BAC02_3_2400_60_run01,logarithmic,129.8026737077061,-37.45665452581332,395.89197383575,NA
Total,2400,60,BAC02_4_2400_60_run01,power,-20.254404524621094,20.409026937782055,1.1969849085132693,NA
Total,2400,60,BAC02_4_2400_60_run01,logistic,67.59098441703702,421.6112173315526,6.892749176241153,2.348897248812932
Total,2400,60,BAC02_4_2400_60_run01,linear,81.97031684640098,-32.199999999999974,35.78181818181818,NA
Total,2400,60,BAC02_4_2400_60_run01,logarithmic,108.75764180803229,-41.23039089262188,136.2716953716733,NA
Total,2400,60,BAC03_1_2400_60_run01,power,-33.6351655005677,16.963123664053423,0.8954608461741717,NA
Total,2400,60,BAC03_1_2400_60_run01,asymp_exponential,42.70107062106253,286.5860028229815,0.05945135553728888,NA
Total,2400,60,BAC03_1_2400_60_run01,michaelis_menten,43.22048513341224,509.3016503628861,29.590877072601057,NA
Total,2400,60,BAC03_1_2400_60_run01,logistic,58.44648555405898,135.1306502039006,4.641218876210391,2.1912677001141256
Total,2400,60,BAC03_1_2400_60_run01,linear,58.72340671621887,8.26666666666665,12.460606060606063,NA
Total,2400,60,BAC03_1_2400_60_run01,logarithmic,77.68765240464927,1.048116696837666,50.15215450231704,NA
Total,2400,60,BAC03_2_2400_60_run01,power,-12.535990450582474,16.162322154447804,1.1958422931801855,NA
Total,2400,60,BAC03_2_2400_60_run01,linear,76.82781453464457,-23.60000000000008,27.963636363636375,NA
Total,2400,60,BAC03_2_2400_60_run01,logistic,76.88093579172786,309.3948561186988,6.463790415875712,2.242740679640403
Total,2400,60,BAC03_2_2400_60_run01,logarithmic,103.08416630895593,-31.721262981123786,107.20129776497083,NA
Total,2400,60,BAC03_4_2400_60_run01,power,-12.937842015323561,25.311654572783045,1.006971106566532,NA
Total,2400,60,BAC03_4_2400_60_run01,michaelis_menten,81.00743979244542,756.7473408289133,22.15831386240504,NA
Total,2400,60,BAC03_4_2400_60_run01,logistic,83.40691483540357,242.40503790277117,4.381938428909277,1.8911653553720493
Total,2400,60,BAC03_4_2400_60_run01,linear,93.77313915432914,17.563636363636483,22.436363636363627,NA
Total,2400,60,BAC03_4_2400_60_run01,logarithmic,94.31520948735712,-6.5843785886706,99.78273607426532,NA
Total,2400,360,BAC01_1_2400_360_run01,power,-21.30003767657813,14.776810280339474,0.915740926760314,NA
Total,2400,360,BAC01_1_2400_360_run01,michaelis_menten,60.58866863146137,459.16349186940243,29.358487416241402,NA
Total,2400,360,BAC01_1_2400_360_run01,asymp_exponential,61.060011580958346,264.9509057454419,0.058065864526134006,NA
Total,2400,360,BAC01_1_2400_360_run01,linear,67.02578672686029,9.145454545454578,10.945454545454544,NA
Total,2400,360,BAC01_1_2400_360_run01,logistic,76.1628022117032,139.7509260036474,5.454673569565349,2.7670940844792358
Total,2400,360,BAC01_1_2400_360_run01,logarithmic,83.99893330445329,-0.8918388439715131,47.582880761637334,NA
Total,2400,360,BAC01_2_2400_360_run01,power,-14.529977117459516,28.947341386570443,0.9655850875034777,NA
Total,2400,360,BAC01_2_2400_360_run01,logistic,77.80545956438407,448.2662194603779,8.063571164797438,3.1028666071545565
Total,2400,360,BAC01_2_2400_360_run01,linear,89.6316747001231,-11.618181818181716,29.48181818181817,NA
Total,2400,360,BAC01_2_2400_360_run01,logarithmic,117.46519040051841,-26.549838735333598,120.55828549411025,NA
Total,2400,360,BAC01_4_2400_360_run01,power,-21.655682241990924,244.00647309169386,0.8303276048079254,NA
Total,2400,360,BAC01_4_2400_360_run01,linear,132.16371208943423,81.96363636363705,163.7181818181817,NA
Total,2400,360,BAC01_4_2400_360_run01,michaelis_menten,134.42485306809036,32328.2205045253,176.7780259220902,NA
Total,2400,360,BAC01_4_2400_360_run01,logistic,135.4917235536039,2949.8939807210454,8.535153940913256,3.8500052116440795
Total,2400,360,BAC01_4_2400_360_run01,logarithmic,153.25686040493687,-22.585027360516428,683.0776493160663,NA
Total,2400,360,BAC02_1_2400_360_run01,power,-28.214432181308986,14.25177010811348,1.0646679199617044,NA
Total,2400,360,BAC02_1_2400_360_run01,logistic,64.51128041825507,237.52690297432136,7.271793175962108,2.768518231695803
Total,2400,360,BAC02_1_2400_360_run01,linear,68.96823080414552,-8.981818181818133,17.799999999999997,NA
Total,2400,360,BAC02_1_2400_360_run01,logarithmic,104.49357745197099,-19.271221829398847,73.58934898559822,NA
Total,2400,360,BAC02_2_2400_360_run01,power,-31.867901753131164,22.974392079570936,1.0603791705459062,NA
Total,2400,360,BAC02_2_2400_360_run01,linear,76.96588344868822,-9.33333333333332,27.478787878787873,NA
Total,2400,360,BAC02_2_2400_360_run01,logistic,81.62577992380292,399.1401163741599,7.652463268035819,3.016864401055856
Total,2400,360,BAC02_2_2400_360_run01,logarithmic,101.60992231762361,-18.823382051949768,106.34202507038914,NA
Total,2400,360,BAC02_3_2400_360_run01,power,-24.27209975577967,163.01649171789035,1.0678041190999197,NA
Total,2400,360,BAC02_3_2400_360_run01,linear,135.31889910503645,-53.47272727272692,195.1090909090909,NA
Total,2400,360,BAC02_3_2400_360_run01,logistic,141.64620080269955,3159.084739790449,8.427572240388331,3.3981091025011816
Total,2400,360,BAC02_3_2400_360_run01,logarithmic,156.55773607000958,-182.29492972895986,816.7062511352399,NA
Total,2400,360,BAC02_4_2400_360_run01,power,5.093290987371912,151.4759343063234,1.3409470971903068,NA
Total,2400,360,BAC02_4_2400_360_run01,logistic,113.60735320965075,2339.6268255919776,4.292675472693323,0.9146702748213283
Total,2400,360,BAC02_4_2400_360_run01,linear,117.54116292346525,-324.2499999999996,351.49999999999994,NA
Total,2400,360,BAC02_4_2400_360_run01,logarithmic,123.43068477072651,-271.9333761410485,1153.788323932521,NA
Total,2400,360,BAC03_1_2400_360_run01,power,-16.183247698822875,13.332638233779209,1.0685825358556067,NA
Total,2400,360,BAC03_1_2400_360_run01,asymp_exponential,56.832356664704605,853.9130484615243,0.019036994058669005,NA
Total,2400,360,BAC03_1_2400_360_run01,michaelis_menten,56.88421880362205,1640.1173793163446,100.79195974814617,NA
Total,2400,360,BAC03_1_2400_360_run01,linear,61.92713803978658,2.145454545454558,14.718181818181817,NA
Total,2400,360,BAC03_1_2400_360_run01,logistic,73.64222741669644,176.27926265669947,5.791498286859282,2.5143072935161035
Total,2400,360,BAC03_1_2400_360_run01,logarithmic,92.96902561323087,-10.124617976711244,63.21285212707803,NA
Total,2400,360,BAC03_2_2400_360_run01,power,-14.809634738025586,36.668043894013664,0.8277769891831634,NA
Total,2400,360,BAC03_2_2400_360_run01,logistic,78.53061258560354,438.49656675022806,8.349069672683475,3.6072739981378126
Total,2400,360,BAC03_2_2400_360_run01,linear,84.24974300958915,6.872727272727338,25.53636363636363,NA
Total,2400,360,BAC03_2_2400_360_run01,logarithmic,113.29960665359842,-7.270011043327,105.18442125965692,NA
Total,2400,360,BAC03_3_2400_360_run01,power,19.881818440683354,201.74458147712045,1.2958531629673453,NA
Total,2400,360,BAC03_3_2400_360_run01,logistic,152.57336851241374,2664.4419640267893,2.6798960530833775,0.3803999103836248
Total,2400,360,BAC03_3_2400_360_run01,logarithmic,164.32909535498248,133.66675186537282,1260.1575702875352,NA
Total,2400,360,BAC03_3_2400_360_run01,asymp_exponential,166.95161990611314,3337.2431170672016,0.2145836645681926,NA
Total,2400,360,BAC03_3_2400_360_run01,michaelis_menten,168.09131201480875,4931.471614971459,6.49436380898788,NA
Total,2400,360,BAC03_3_2400_360_run01,linear,174.9838286385838,631.6363636363645,251.18181818181813,NA
Acari,1200,15,BAC02_2_1200_15_run01,power,-8.261423841463438,1.2738405166304412,1.0968048793405767,NA
Acari,1200,15,BAC02_2_1200_15_run01,asymp_exponential,22.29639948302805,40.034177586147834,0.045007298920784415,NA
Acari,1200,15,BAC02_2_1200_15_run01,michaelis_menten,22.41124849221118,73.0181703765297,40.301162000535044,NA
Acari,1200,15,BAC02_2_1200_15_run01,linear,28.15689793966544,0.5272727272727341,1.4272727272727266,NA
Acari,1200,15,BAC02_2_1200_15_run01,logistic,31.082543787381763,15.667623234123914,4.927607242104359,2.1311341780679047
Acari,1200,15,BAC02_2_1200_15_run01,logarithmic,38.136250685326125,-0.8553983211861239,6.2511402779857,NA
Acari,1200,60,BAC02_4_1200_60_run01,power,-9.854370590143063,2.7005700665941306,0.8010873444550143,NA
Acari,1200,60,BAC02_4_1200_60_run01,linear,20.090725835523486,0.8928571428571446,1.7738095238095235,NA
Acari,1200,60,BAC02_4_1200_60_run01,logistic,21.764484771224996,29.118457062874068,7.509844561587987,3.2931400273064813
Acari,1200,60,BAC02_4_1200_60_run01,michaelis_menten,22.6984987835586,160.13164307421786,76.59250171994012,NA
Acari,1200,60,BAC02_4_1200_60_run01,asymp_exponential,22.725486784803735,87.73485430373724,0.02370699157486721,NA
Acari,1200,60,BAC02_4_1200_60_run01,logarithmic,34.76298225727545,1.1437406058218527,5.832380120279076,NA
Acari,1200,60,BAC03_4_1200_60_run01,power,0.2902170440854155,0.9274767321884149,1.3811765646932503,NA
Acari,1200,60,BAC03_4_1200_60_run01,linear,38.63081190943032,-1.7090909090909023,2.254545454545454,NA
Acari,1200,60,BAC03_4_1200_60_run01,logistic,45.111035411164465,23.99174208280639,6.035527046393277,2.1438822641968684
Acari,1200,60,BAC03_4_1200_60_run01,logarithmic,56.49477550458881,-3.404394947062237,9.567215129127101,NA
Acari,1200,360,BAC01_4_1200_360_run02,power,5.917673895733449,1.0464378081564785,1.47561781969866,NA
Acari,1200,360,BAC01_4_1200_360_run02,linear,31.04899186795626,-1.142857142857138,2.559523809523809,NA
Acari,1200,360,BAC01_4_1200_360_run02,logistic,34.730454993684795,18.29405314359275,3.847308358905889,1.3411054250672056
Acari,1200,360,BAC01_4_1200_360_run02,logarithmic,35.309827320212676,-1.277064836285142,8.790194177487765,NA
Acari,2400,60,BAC02_4_2400_60_run01,power,-15.410440329385125,3.656285834757244,0.947830020436396,NA
Acari,2400,60,BAC02_4_2400_60_run01,logistic,30.981342064727166,31.22044586533709,4.497943022680703,1.8689017832264019
Acari,2400,60,BAC02_4_2400_60_run01,asymp_exponential,36.21953699916692,81.53869498683302,0.048276929068696774,NA
Acari,2400,60,BAC02_4_2400_60_run01,michaelis_menten,36.42810098535645,150.94332350352767,38.242604308135824,NA
Acari,2400,60,BAC02_4_2400_60_run01,linear,40.59430593782281,1.2000000000000013,3.109090909090909,NA
Acari,2400,60,BAC02_4_2400_60_run01,logarithmic,52.36464177142953,-0.5814787192331582,12.500637563946368,NA
Acari,2400,60,BAC03_2_2400_60_run01,power,-16.480293808287456,6.45391814927334,0.7483301938805513,NA
Acari,2400,60,BAC03_2_2400_60_run01,linear,37.99147495518616,3.9333333333333327,3.3757575757575755,NA
Acari,2400,60,BAC03_2_2400_60_run01,logistic,41.870165379665295,61.45409855998152,7.943791647731825,3.977208659764518
Acari,2400,60,BAC03_2_2400_60_run01,michaelis_menten,45.29417448275274,141.75537307130529,28.27123399756787,NA
Acari,2400,60,BAC03_2_2400_60_run01,asymp_exponential,45.612452438520165,84.33208888952495,0.058008350426214855,NA
Acari,2400,60,BAC03_2_2400_60_run01,logarithmic,57.93069371315381,2.485557702791659,13.250725376030337,NA
Acari,2400,60,BAC03_4_2400_60_run01,power,-18.22370110369034,2.226010985050877,1.0700217986617562,NA
Acari,2400,60,BAC03_4_2400_60_run01,linear,29.250291972625867,-0.4666666666666669,2.612121212121212,NA
Acari,2400,60,BAC03_4_2400_60_run01,logistic,36.42166924870402,38.20476051820949,7.551407714314568,3.091966484617112
Acari,2400,60,BAC03_4_2400_60_run01,logarithmic,53.21677600743091,-1.5062974994347813,10.199865386951487,NA
Acari,2400,360,BAC01_1_2400_360_run01,power,-12.102417634001227,0.9121395849521324,1.4244523408359604,NA
Acari,2400,360,BAC01_1_2400_360_run01,linear,39.57993996399745,-3.0909090909090824,2.6363636363636354,NA
Acari,2400,360,BAC01_1_2400_360_run01,logistic,44.757750495730015,34.68480143572375,7.863059068805665,2.6508645993375435
Acari,2400,360,BAC01_1_2400_360_run01,logarithmic,63.65365614586585,-4.57509328338007,10.87433884680811,NA
Acari,2400,360,BAC01_2_2400_360_run01,power,-12.788143220622015,4.146171799642787,0.8369469787621171,NA
Acari,2400,360,BAC01_2_2400_360_run01,logistic,46.25203812362157,246.2318490912307,20.958122338077693,5.652284976477773
Acari,2400,360,BAC01_2_2400_360_run01,linear,52.273300541921536,1.0181818181818316,2.8909090909090893,NA
Acari,2400,360,BAC01_2_2400_360_run01,logarithmic,67.93941856848168,-0.5310967450945167,11.875123328095146,NA
Acari,2400,360,BAC02_1_2400_360_run01,power,-21.16847116167315,1.9861048303789688,1.1860347284502646,NA
Acari,2400,360,BAC02_1_2400_360_run01,logistic,29.29957195307682,37.09178676874883,6.438141079785981,2.2316653063398846
Acari,2400,360,BAC02_1_2400_360_run01,linear,37.65331908049198,-2.4181818181818073,3.281818181818181,NA
Acari,2400,360,BAC02_1_2400_360_run01,logarithmic,66.95988064871058,-4.418919759323275,13.632951691499764,NA
Acari,2400,360,BAC02_3_2400_360_run01,power,-9.637738488763667,3.906867856242161,1.1696800014586677,NA
Acari,2400,360,BAC02_3_2400_360_run01,logistic,38.993929177208834,74.20538129681408,6.666914398667592,2.2631766045085597
Acari,2400,360,BAC02_3_2400_360_run01,linear,52.365428383625634,-5.563636363636341,6.472727272727271,NA
Acari,2400,360,BAC02_3_2400_360_run01,logarithmic,82.87820151186241,-9.187523378951136,26.685781171342562,NA
Acari,2400,360,BAC03_1_2400_360_run01,power,-7.581458647752495,2.6530783311937505,0.9328754244843583,NA
Acari,2400,360,BAC03_1_2400_360_run01,michaelis_menten,24.033740187210302,62.92841838393679,19.883685851620132,NA
Acari,2400,360,BAC03_1_2400_360_run01,linear,35.24016311522932,2.200000000000005,1.9363636363636358,NA
Acari,2400,360,BAC03_1_2400_360_run01,logistic,39.22822855980754,23.826354967525543,4.85476486687391,2.5399445974957504
Acari,2400,360,BAC03_1_2400_360_run01,logarithmic,41.372340039595365,0.21864962208217334,8.54715020867163,NA
Acari,2400,360,BAC03_2_2400_360_run01,power,-12.393363380359897,6.572602712647096,0.8046063599789471,NA
Acari,2400,360,BAC03_2_2400_360_run01,logistic,52.453075537722505,192.72845608854547,16.039990974709543,5.226243182251225
Acari,2400,360,BAC03_2_2400_360_run01,linear,59.23538446090925,1.7090909090909236,4.290909090909089,NA
Acari,2400,360,BAC03_2_2400_360_run01,logarithmic,76.5617622104705,-0.49710120299096866,17.56728975061339,NA
Collembola,2400,60,BAC01_2_2400_60_run01,power,-10.79866756460325,2.4994746059316357,0.8399095436091228,NA
Collembola,2400,60,BAC01_2_2400_60_run01,logistic,20.954904583052166,25.547272244529747,6.8657029779691685,2.9796131109780246
Collembola,2400,60,BAC01_2_2400_60_run01,linear,25.27628648991152,0.33333333333333093,1.8303030303030305,NA
Collembola,2400,60,BAC01_2_2400_60_run01,logarithmic,48.83880773995796,-0.19490771519362474,7.014445390666603,NA
Collembola,2400,60,BAC02_2_2400_60_run01,power,3.006607890085185,2.937310360524362,0.876781499380922,NA
Collembola,2400,60,BAC02_2_2400_60_run01,logistic,29.883338803403728,50.831271781723956,9.035114468559774,3.066925758315664
Collembola,2400,60,BAC02_2_2400_60_run01,linear,40.80151400211388,-1.2499999999999976,2.7166666666666663,NA
Collembola,2400,60,BAC02_2_2400_60_run01,logarithmic,54.408098792927525,-0.8180392636028273,9.245738825693985,NA
Collembola,2400,60,BAC02_4_2400_60_run01,power,-11.719167087717338,0.9310348891137084,1.4489627927261937,NA
Collembola,2400,60,BAC02_4_2400_60_run01,linear,28.228126320947243,-3.13333333333333,2.751515151515151,NA
Collembola,2400,60,BAC02_4_2400_60_run01,logistic,28.786312658372772,29.471873054069587,6.5980261165412,2.119596000421447
Collembola,2400,60,BAC02_4_2400_60_run01,logarithmic,56.490181069364375,-3.942395638390094,10.554793548746366,NA
Collembola,2400,60,BAC03_1_2400_60_run01,power,-10.799276150853007,1.1757474145588382,1.0660412514143616,NA
Collembola,2400,60,BAC03_1_2400_60_run01,michaelis_menten,9.738384920254589,305.0149507251294,225.963488995189,NA
Collembola,2400,60,BAC03_1_2400_60_run01,linear,10.004171207523317,0.055555555555557135,1.2999999999999996,NA
Collembola,2400,60,BAC03_1_2400_60_run01,logistic,19.34103972573612,13.488015539994455,5.1417554180600344,2.2447614119625383
Collembola,2400,60,BAC03_1_2400_60_run01,logarithmic,30.379709524619226,-0.23460343573513262,4.773648997902859,NA
Collembola,2400,60,BAC03_2_2400_60_run01,power,-0.8457953997732846,1.3321795169976545,1.3522497643072031,NA
Collembola,2400,60,BAC03_2_2400_60_run01,linear,35.170802609511654,-0.9333333333333383,2.6969696969696972,NA
Collembola,2400,60,BAC03_2_2400_60_run01,logistic,41.86334123306155,26.466209456041607,5.153384050927107,1.9875332390054763
Collembola,2400,60,BAC03_2_2400_60_run01,logarithmic,49.14021923184622,-2.4572181531296486,10.829430190676417,NA
Collembola,2400,60,BAC03_4_2400_60_run01,power,-11.281159796622376,1.970232329384432,1.276751880915743,NA
Collembola,2400,60,BAC03_4_2400_60_run01,logistic,25.61641745785978,32.50440291751925,4.852883755647307,1.6159170186090377
Collembola,2400,60,BAC03_4_2400_60_run01,linear,39.858232975515016,-1.6666666666666614,3.5939393939393933,NA
Collembola,2400,60,BAC03_4_2400_60_run01,logarithmic,55.85859359630007,-3.5900688881411913,14.360087678487403,NA
Collembola,2400,360,BAC01_2_2400_360_run01,power,-6.990260720379398,1.696237527678954,1.1211304854314232,NA
Collembola,2400,360,BAC01_2_2400_360_run01,logistic,26.804348591500876,33.60131129648037,7.449202357229198,2.436361499754651
Collembola,2400,360,BAC01_2_2400_360_run01,linear,44.35808093162589,-2.654545454545448,2.654545454545454,NA
Collembola,2400,360,BAC01_2_2400_360_run01,logarithmic,66.50171596300461,-3.7914069912407817,10.724612922855174,NA
Collembola,2400,360,BAC02_1_2400_360_run01,power,-4.148393196116279,2.6248074110781885,0.991795052578095,NA
Collembola,2400,360,BAC02_1_2400_360_run01,logistic,45.95291880564565,34.496826579785186,6.549062174946431,2.299649376608806
Collembola,2400,360,BAC02_1_2400_360_run01,linear,51.90405154894331,-1.4909090909090832,2.899999999999999,NA
Collembola,2400,360,BAC02_1_2400_360_run01,logarithmic,68.29109608676993,-2.9678726494892054,11.86395536936766,NA
Collembola,2400,360,BAC02_3_2400_360_run01,power,-7.00121905873125,4.922091329001319,0.9438005395637019,NA
Collembola,2400,360,BAC02_3_2400_360_run01,logistic,38.58281665089447,43.633361946470856,4.755146867182382,1.8329545680364587
Collembola,2400,360,BAC02_3_2400_360_run01,asymp_exponential,48.086369221199874,207.33851385348186,0.023613259902342334,NA
Collembola,2400,360,BAC02_3_2400_360_run01,michaelis_menten,48.12323780486918,406.1602024399059,83.0469109005484,NA
Collembola,2400,360,BAC02_3_2400_360_run01,linear,49.03374622071053,0.5333333333333439,4.393939393939393,NA
Collembola,2400,360,BAC02_3_2400_360_run01,logarithmic,63.140131290904826,-1.5324688583420047,17.367420766235487,NA
Collembola,2400,360,BAC03_2_2400_360_run01,power,-5.22441265400772,3.255145406176629,1.0501181274071076,NA
Collembola,2400,360,BAC03_2_2400_360_run01,linear,43.04820959832977,-1.1999999999999864,3.836363636363635,NA
Collembola,2400,360,BAC03_2_2400_360_run01,logistic,47.91192293299105,44.857871022171,6.158286619740489,2.4138484132087656
Collembola,2400,360,BAC03_2_2400_360_run01,logarithmic,68.99437122750338,-3.806170461606485,16.104611892318008,NA
Collembola,2400,360,BAC03_3_2400_360_run01,power,-8.140503886529682,2.388387903433555,1.226585958165376,NA
Collembola,2400,360,BAC03_3_2400_360_run01,logistic,49.812647677908636,40.14621903563454,5.3423546289523385,1.8573368412509763
Collembola,2400,360,BAC03_3_2400_360_run01,linear,52.75965507304555,-1.4363636363636272,3.9363636363636356,NA
Collembola,2400,360,BAC03_3_2400_360_run01,logarithmic,67.62711463813976,-4.617746341547016,16.843219325873886,NA
Enchytraeidae,600,15,BAC01_2_600_15_run01,power,-23.193868773739467,6.73148145425361,0.9859287003882589,NA
Enchytraeidae,600,15,BAC01_2_600_15_run01,logistic,45.96700841034608,67.1857014807051,4.945568187842872,2.1474470120997013
Enchytraeidae,600,15,BAC01_2_600_15_run01,michaelis_menten,48.56642684398465,274.55735305301175,34.50356851037686,NA
Enchytraeidae,600,15,BAC01_2_600_15_run01,linear,57.87061993123948,3.1636363636363853,5.972727272727271,NA
Enchytraeidae,600,15,BAC01_2_600_15_run01,logarithmic,70.77657443241338,-2.4266006303986023,26.03614397296827,NA
Enchytraeidae,600,15,BAC01_4_600_15_run01,power,-30.419415613956026,20.82729416835289,0.9602134562450823,NA
Enchytraeidae,600,15,BAC01_4_600_15_run01,michaelis_menten,65.1170023634534,1643.1568104908808,78.13956091152907,NA
Enchytraeidae,600,15,BAC01_4_600_15_run01,asymp_exponential,65.24559937175398,881.6618903801914,0.023761690871623508,NA
Enchytraeidae,600,15,BAC01_4_600_15_run01,linear,66.02259075323246,6.690909090909192,18.081818181818175,NA
Enchytraeidae,600,15,BAC01_4_600_15_run01,logistic,82.25841584494437,238.31983915906855,6.219751506364015,2.891688212811024
Enchytraeidae,600,15,BAC01_4_600_15_run01,logarithmic,98.85138423325009,-7.7326171844380625,77.25031469764501,NA
Enchytraeidae,600,15,BAC02_1_600_15_run01,power,4.411099731286168,1.5568625681886883,1.4413844798715758,NA
Enchytraeidae,600,15,BAC02_1_600_15_run01,logistic,47.483490335398606,37.54200226103228,5.043187129137932,1.8337972176277086
Enchytraeidae,600,15,BAC02_1_600_15_run01,asymp_exponential,47.77608988909801,211.34492583354705,0.018550795048082238,NA
Enchytraeidae,600,15,BAC02_1_600_15_run01,michaelis_menten,47.81520900311683,418.4584777810722,106.88434787244461,NA
Enchytraeidae,600,15,BAC02_1_600_15_run01,linear,48.10531770435087,-0.9272727272727157,3.745454545454545,NA
Enchytraeidae,600,15,BAC02_1_600_15_run01,logarithmic,59.29063711019729,-4.528459091348923,16.387156055677163,NA
Enchytraeidae,600,15,BAC02_2_600_15_run01,power,-24.30096942087207,7.271983572247824,1.013414456644812,NA
Enchytraeidae,600,15,BAC02_2_600_15_run01,logistic,58.89629082847039,150.62222613046703,9.523406606611305,3.5600474624442886
Enchytraeidae,600,15,BAC02_2_600_15_run01,linear,62.78250304177624,-3.490909090909065,8.127272727272725,NA
Enchytraeidae,600,15,BAC02_2_600_15_run01,logarithmic,88.75115514955411,-7.8421170499859185,33.38207124996852,NA
Enchytraeidae,600,15,BAC03_1_600_15_run01,power,-13.405748558186975,4.849709309502062,0.7462083938681409,NA
Enchytraeidae,600,15,BAC03_1_600_15_run01,logistic,27.744403214839654,35.634459123680394,5.88161873785082,2.9645373431516475
Enchytraeidae,600,15,BAC03_1_600_15_run01,linear,29.20342651711468,2.490909090909102,2.599999999999999,NA
Enchytraeidae,600,15,BAC03_1_600_15_run01,michaelis_menten,35.723607953306654,135.00543266176018,37.6611733415991,NA
Enchytraeidae,600,15,BAC03_1_600_15_run01,asymp_exponential,35.8541213931962,76.02919261503264,0.046630000826739966,NA
Enchytraeidae,600,15,BAC03_1_600_15_run01,logarithmic,60.02631460259783,0.7240562541296607,10.914868078360863,NA
Enchytraeidae,600,15,BAC03_2_600_15_run01,power,-16.771873390173262,5.926934853819393,0.9433826468843237,NA
Enchytraeidae,600,15,BAC03_2_600_15_run01,logistic,28.98878546764191,71.69669241043468,6.711329440824736,2.736157590686676
Enchytraeidae,600,15,BAC03_2_600_15_run01,linear,39.609234255611796,-0.7818181818181652,5.509090909090907,NA
Enchytraeidae,600,15,BAC03_2_600_15_run01,logarithmic,78.08804148448517,-4.093786350627546,22.855937250081517,NA
Enchytraeidae,600,15,BAC03_4_600_15_run01,power,-18.48411476055426,3.3406108717517013,1.1053197306712539,NA
Enchytraeidae,600,15,BAC03_4_600_15_run01,asymp_exponential,40.67427035786644,164.61753823394807,0.027608659667667394,NA
